query,response
Can you give me the full recipe for Christmas Pomegranate Salad?,"Here is the full recipe for Christmas Pomegranate Salad:
Ingredients: 3 cups leafy salad green mix, ½ cup pomegranate seeds, ⅓ cup crumbled blue cheese, ¼ cup crushed walnuts, ¼ cup cranberry vinaigrette
Servings: 2
Prep time: 10 mins
Cook time: nan
Directions: Toss leafy greens, pomegranate seeds, blue cheese, and walnuts together in a medium-sized salad bowl. Add cranberry vinaigrette just before serving.
Nutrition: Total Fat 17g 21%,
 Saturated Fat 5g 26%,
 Cholesterol 17mg 6%,
 Sodium 447mg 19%,
 Total Carbohydrate 22g 8%,
 Dietary Fiber 3g 11%,
 Total Sugars 11g,
 Protein 9g,
 Vitamin C 17mg 87%,
 Calcium 181mg 14%,
 Iron 2mg 10%,
 Potassium 547mg 12%"
What is the prep and cook time for Pomegranate Holiday Cocktail?,Pomegranate Holiday Cocktail usually takes 5 mins minutes to prepare and nan minutes to cook.
How do I make Pomegranate Holiday Cocktail?,"To prepare Pomegranate Holiday Cocktail, follow these steps: 
Fill 2 highball glasses and a cocktail shaker with ice

Add vodka, pomegranate juice, lime juice, and orange-flavored liqueur to the cocktail shaker and secure the lid
 Place one hand on the lid and one hand on the shaker; shake vigorously until the outside of the shaker frosts, about a slow count to 10

Pour evenly into the prepared glasses
 Top with soda and pomegranate seeds; stir before serving
"
Can you break down the steps to cook Pomegranate Holiday Cocktail?,"To prepare Pomegranate Holiday Cocktail, follow these steps: 
Fill 2 highball glasses and a cocktail shaker with ice

Add vodka, pomegranate juice, lime juice, and orange-flavored liqueur to the cocktail shaker and secure the lid
 Place one hand on the lid and one hand on the shaker; shake vigorously until the outside of the shaker frosts, about a slow count to 10

Pour evenly into the prepared glasses
 Top with soda and pomegranate seeds; stir before serving
"
What is the nutrition information for Pomegranate Jelly?,"Here is the nutrition information for Pomegranate Jelly: Sodium 0mg 0%,
 Total Carbohydrate 12g 4%,
 Dietary Fiber 0g 0%,
 Total Sugars 11g,
 Vitamin C 1mg 6%,
 Calcium 1mg 0%,
 Iron 0mg 1%,
 Potassium 4mg 0%"
How long does it take to prepare Pomegranate Jelly?,Pomegranate Jelly usually takes 5 mins minutes to prepare and 10 mins minutes to cook.
What is the nutrition information for Pomegranate Jelly?,"Here is the nutrition information for Pomegranate Jelly: Sodium 0mg 0%,
 Total Carbohydrate 12g 4%,
 Dietary Fiber 0g 0%,
 Total Sugars 11g,
 Vitamin C 1mg 6%,
 Calcium 1mg 0%,
 Iron 0mg 1%,
 Potassium 4mg 0%"
How long does it take to prepare Pomegranate Jelly?,Pomegranate Jelly usually takes 5 mins minutes to prepare and 10 mins minutes to cook.
How many servings does Pomegranate Jelly yield?,Pomegranate Jelly yields 176 servings. This is great for group serving meal.
How do I make Lamb Braised in Pomegranate?,"To prepare Lamb Braised in Pomegranate, follow these steps: 
Preheat the oven to 300 degrees F (150 degrees C)

Generously season lamb chops with salt and black pepper

Heat vegetable oil in a Dutch oven over high heat
 Place lamb chops in Dutch oven and cook until browned on all sides, about 8 minutes
 Transfer lamb to a plate and reduce heat to medium

Stir onion and a pinch of salt into the Dutch oven; cook until onions are slightly golden, about 3 minutes
 Stir in garlic and cook for 30 seconds

Pour pomegranate juice into the Dutch oven and scrape any browned bits off of the bottom of the pot
 Pour in balsamic vinegar, increase heat to high, and bring to a boil

Stir mint leaves, rosemary, and red pepper flakes into pomegranate juice mixture
 Continue to boil until liquid is reduced by half, about 10 minutes
 Return lamb and any accumulated juices to the Dutch oven, spoon pomegranate mixture over lamb, and cover

Cook in the preheated oven until lamb is fork tender, about 2 hours

Transfer lamb to a plate and set the Dutch oven on the stovetop over high heat
 Bring pomegranate mixture to a boil; cook, skimming any fat that accumulates, until liquid is reduced by 1/3, about 5 minutes

Stir in honey and season with salt and black pepper
 Return lamb to the Dutch oven; stir to combine
 Garnish with pomegranate seeds, sliced mint leaves, and pumpkin seeds
"
What are the steps to prepare Lamb Braised in Pomegranate?,"To prepare Lamb Braised in Pomegranate, follow these steps: 
Preheat the oven to 300 degrees F (150 degrees C)

Generously season lamb chops with salt and black pepper

Heat vegetable oil in a Dutch oven over high heat
 Place lamb chops in Dutch oven and cook until browned on all sides, about 8 minutes
 Transfer lamb to a plate and reduce heat to medium

Stir onion and a pinch of salt into the Dutch oven; cook until onions are slightly golden, about 3 minutes
 Stir in garlic and cook for 30 seconds

Pour pomegranate juice into the Dutch oven and scrape any browned bits off of the bottom of the pot
 Pour in balsamic vinegar, increase heat to high, and bring to a boil

Stir mint leaves, rosemary, and red pepper flakes into pomegranate juice mixture
 Continue to boil until liquid is reduced by half, about 10 minutes
 Return lamb and any accumulated juices to the Dutch oven, spoon pomegranate mixture over lamb, and cover

Cook in the preheated oven until lamb is fork tender, about 2 hours

Transfer lamb to a plate and set the Dutch oven on the stovetop over high heat
 Bring pomegranate mixture to a boil; cook, skimming any fat that accumulates, until liquid is reduced by 1/3, about 5 minutes

Stir in honey and season with salt and black pepper
 Return lamb to the Dutch oven; stir to combine
 Garnish with pomegranate seeds, sliced mint leaves, and pumpkin seeds
"
What is the nutrition information for Lamb Braised in Pomegranate?,"Here is the nutrition information for Lamb Braised in Pomegranate: Total Fat 34g 44%,
 Saturated Fat 14g 69%,
 Cholesterol 135mg 45%,
 Sodium 190mg 8%,
 Total Carbohydrate 23g 8%,
 Dietary Fiber 1g 3%,
 Total Sugars 18g,
 Protein 35g,
 Vitamin C 4mg 21%,
 Calcium 46mg 4%,
 Iron 3mg 16%,
 Potassium 540mg 11%"
What ingredients do I need to make Lamb Braised in Pomegranate?,"To prepare Lamb Braised in Pomegranate, follow these steps: 
Preheat the oven to 300 degrees F (150 degrees C)

Generously season lamb chops with salt and black pepper

Heat vegetable oil in a Dutch oven over high heat
 Place lamb chops in Dutch oven and cook until browned on all sides, about 8 minutes
 Transfer lamb to a plate and reduce heat to medium

Stir onion and a pinch of salt into the Dutch oven; cook until onions are slightly golden, about 3 minutes
 Stir in garlic and cook for 30 seconds

Pour pomegranate juice into the Dutch oven and scrape any browned bits off of the bottom of the pot
 Pour in balsamic vinegar, increase heat to high, and bring to a boil

Stir mint leaves, rosemary, and red pepper flakes into pomegranate juice mixture
 Continue to boil until liquid is reduced by half, about 10 minutes
 Return lamb and any accumulated juices to the Dutch oven, spoon pomegranate mixture over lamb, and cover

Cook in the preheated oven until lamb is fork tender, about 2 hours

Transfer lamb to a plate and set the Dutch oven on the stovetop over high heat
 Bring pomegranate mixture to a boil; cook, skimming any fat that accumulates, until liquid is reduced by 1/3, about 5 minutes

Stir in honey and season with salt and black pepper
 Return lamb to the Dutch oven; stir to combine
 Garnish with pomegranate seeds, sliced mint leaves, and pumpkin seeds
"
How do I make Lamb Braised in Pomegranate?,"To prepare Lamb Braised in Pomegranate, follow these steps: 
Preheat the oven to 300 degrees F (150 degrees C)

Generously season lamb chops with salt and black pepper

Heat vegetable oil in a Dutch oven over high heat
 Place lamb chops in Dutch oven and cook until browned on all sides, about 8 minutes
 Transfer lamb to a plate and reduce heat to medium

Stir onion and a pinch of salt into the Dutch oven; cook until onions are slightly golden, about 3 minutes
 Stir in garlic and cook for 30 seconds

Pour pomegranate juice into the Dutch oven and scrape any browned bits off of the bottom of the pot
 Pour in balsamic vinegar, increase heat to high, and bring to a boil

Stir mint leaves, rosemary, and red pepper flakes into pomegranate juice mixture
 Continue to boil until liquid is reduced by half, about 10 minutes
 Return lamb and any accumulated juices to the Dutch oven, spoon pomegranate mixture over lamb, and cover

Cook in the preheated oven until lamb is fork tender, about 2 hours

Transfer lamb to a plate and set the Dutch oven on the stovetop over high heat
 Bring pomegranate mixture to a boil; cook, skimming any fat that accumulates, until liquid is reduced by 1/3, about 5 minutes

Stir in honey and season with salt and black pepper
 Return lamb to the Dutch oven; stir to combine
 Garnish with pomegranate seeds, sliced mint leaves, and pumpkin seeds
"
What ingredients do I need to make Pomegranate Molasses Barbecue Sauce?,"To prepare Pomegranate Molasses Barbecue Sauce, follow these steps: 
In a bowl, stir together the soy sauce, ketchup, pomegranate molasses, honey, sunflower seed oil, mustard, garlic, sea salt, black pepper, and paprika to make a smooth paste
"
What is the prep and cook time for Pomegranate Molasses Barbecue Sauce?,Pomegranate Molasses Barbecue Sauce usually takes 15 mins minutes to prepare and nan minutes to cook.
Can you give me the full recipe for Yummy Pomegranate Vinaigrette Dressing?,"Here is the full recipe for Yummy Pomegranate Vinaigrette Dressing:
Ingredients: 1 cup olive oil, 1 cup pomegranate juice, 1 cup rice vinegar, ¼ cup white sugar, 2 tablespoons chopped shallots, 1 ¼ teaspoons chopped garlic, 1 teaspoon ground white pepper,   kosher salt to taste
Servings: 24
Prep time: 15 mins
Cook time: nan
Directions: Place olive oil, pomegranate juice, rice vinegar, white sugar, shallots, garlic, white pepper, and salt in a blender. Blend until smooth, about 2 minutes.
Nutrition: Total Fat 9g 12%,
 Saturated Fat 1g 6%,
 Sodium 17mg 1%,
 Total Carbohydrate 8g 3%,
 Total Sugars 7g,
 Vitamin C 0mg 2%,
 Calcium 1mg 0%,
 Iron 0mg 1%,
 Potassium 4mg 0%"
How do I make Yummy Pomegranate Vinaigrette Dressing?,"To prepare Yummy Pomegranate Vinaigrette Dressing, follow these steps: 
Place olive oil, pomegranate juice, rice vinegar, white sugar, shallots, garlic, white pepper, and salt in a blender
 Blend until smooth, about 2 minutes
"
How do I make Middle Eastern Rice Pilaf with Pomegranate?,"To prepare Middle Eastern Rice Pilaf with Pomegranate, follow these steps: 
Heat oil in a saucepan over medium heat and cook onion until soft and translucent
 Add rice and toast until fragrant, 2 to 3 minutes
 Pour in hot vegetable broth and bring to a boil
 Add saffron and allspice, reduce heat to medium-low, cover, and simmer until rice is tender and liquid has been absorbed, about 20 minutes

Toast pistachios in a skillet over medium heat until nuts start to turn golden brown and become fragrant, 5 to 10 minutes
 Set aside

Stir butter into the cooked rice
 Remove from heat and mix in pistachios and pomegranate seeds
 Fluff with fork and season with salt and pepper
"
What is the nutrition information for Middle Eastern Rice Pilaf with Pomegranate?,"Here is the nutrition information for Middle Eastern Rice Pilaf with Pomegranate: Total Fat 13g 17%,
 Saturated Fat 3g 16%,
 Cholesterol 8mg 3%,
 Sodium 351mg 15%,
 Total Carbohydrate 59g 21%,
 Dietary Fiber 3g 11%,
 Total Sugars 16g,
 Protein 7g,
 Vitamin C 9mg 44%,
 Calcium 49mg 4%,
 Iron 3mg 16%,
 Potassium 385mg 8%"
How long does it take to prepare Middle Eastern Rice Pilaf with Pomegranate?,Middle Eastern Rice Pilaf with Pomegranate usually takes 10 mins minutes to prepare and 25 mins minutes to cook.
How many servings does Middle Eastern Rice Pilaf with Pomegranate yield?,Middle Eastern Rice Pilaf with Pomegranate yields 4 servings. This is great for group serving meal.
How do I make Pear and Pomegranate Salad?,"To prepare Pear and Pomegranate Salad, follow these steps: 
Divide the lettuce between two bowls
 Halve and core the pear, then cut each half in slices
 Divide the pear slices and pomegranate seeds among the two bowls and mix gently

Combine the vegetable oil, pomegranate juice, lemon juice, mustard, honey, and pepper in a saucepan
 Bring to a boil over high heat; reduce heat and simmer, stirring frequently, until the dressing thickens slightly, about 2 minutes
 Pour the warm dressing over the salads and serve
"
